date,symbol,open,high,low,close,volume
2024-01-19,600519,1721.6467,1744.9685,1714.2275,1741.3135,344525
2024-01-19,000858,108.9278,109.3581,106.7733,107.2631,3771678
2024-01-19,300750,189.5264,190.8124,184.3774,184.5120,3574396
2024-01-19,601318,46.6811,46.9035,46.1239,46.7780,4137659
2024-01-19,600036,37.2759,37.4387,36.8830,37.3313,3429005
2024-01-19,000001,12.6370,12.6409,12.4825,12.5272,6589045
2024-01-19,601166,23.4531,23.5095,22.8094,23.0576,4496094
2024-01-19,600276,74.1712,74.4944,72.1979,72.6112,6647277
2024-01-19,600900,25.2608,25.3916,25.1903,25.3831,4082247
2024-01-19,002594,311.2509,315.3659,308.1877,308.7153,4069318
2024-01-19,000300,3253.1263,3257.4320,3238.2120,3253.8350,4079021
2024-01-22,600519,1739.6272,1748.6072,1731.5100,1740.2172,879729
2024-01-22,000858,106.9701,108.0567,106.3575,107.2829,6812074
2024-01-22,300750,184.5015,188.3656,181.4991,185.8530,2447212
2024-01-22,601318,46.7942,46.8591,46.4613,46.6279,4858043
2024-01-22,600036,37.3526,37.5707,37.1585,37.4916,3415510
2024-01-22,000001,12.5539,12.5706,12.4181,12.4307,5366025
2024-01-22,601166,23.0288,23.4631,22.7716,23.4124,6184860
2024-01-22,600276,73.1482,73.5821,71.8749,72.3714,4462189
2024-01-22,600900,25.3876,25.5102,25.2816,25.2878,7582951
2024-01-22,002594,310.3706,310.8444,308.9272,310.7341,4711755
2024-01-22,000300,3254.1788,3279.9051,3250.8293,3275.4843,3319250
2024-01-23,600519,1740.1753,1763.0559,1737.3837,1762.4860,542918
2024-01-23,000858,107.6121,108.1249,106.2709,106.3988,2256069
2024-01-23,300750,186.2891,186.7752,186.0316,186.6154,1999454
2024-01-23,601318,46.8007,46.8386,46.3722,46.4709,6837548
2024-01-23,600036,37.3827,37.4771,37.1031,37.1415,7092830
2024-01-23,000001,12.4250,12.5699,12.3165,12.4858,4385788
2024-01-23,601166,23.3620,23.4531,23.3259,23.4126,3287940
2024-01-23,600276,72.5388,72.8239,70.8857,71.9696,4672499
2024-01-23,600900,25.3325,25.5409,25.0733,25.4867,5197907
2024-01-23,002594,311.4589,317.7691,298.1174,301.8970,2313760
2024-01-23,000300,3276.3738,3295.7890,3252.5405,3279.3602,5873018
2024-01-24,600519,1769.6516,1784.5123,1751.0354,1752.0153,959071
2024-01-24,000858,106.4008,108.5297,106.1828,107.4872,4006726
2024-01-24,300750,187.9517,188.7308,187.2761,187.4855,3238223
2024-01-24,601318,46.4711,46.9782,46.3543,46.4038,7185153
2024-01-24,600036,36.9993,37.2346,36.7836,36.8279,3597647
2024-01-24,000001,12.4413,12.5296,12.3143,12.4791,6178141
2024-01-24,601166,23.4857,23.5766,22.6646,22.7857,5601820
2024-01-24,600276,72.1668,73.1065,71.7148,72.8204,4106627
2024-01-24,600900,25.4617,25.5133,25.3756,25.4615,1360268
2024-01-24,002594,301.6204,304.7417,296.3483,302.2290,3073350
2024-01-24,000300,3274.3811,3302.2454,3255.3011,3270.4497,2650460
2024-01-25,600519,1751.0494,1756.7291,1698.7178,1710.3746,990097
2024-01-25,000858,107.7854,108.1842,107.3005,107.6824,3598964
2024-01-25,300750,189.5121,192.7016,189.4265,191.3073,5306868
2024-01-25,601318,46.2302,46.2574,45.8412,46.0328,4711335
2024-01-25,600036,36.6971,36.7448,36.3778,36.6224,6915859
2024-01-25,000001,12.4852,12.5437,12.2599,12.3475,4937358
2024-01-25,601166,22.7035,22.9900,22.4046,22.4857,2790869
2024-01-25,600276,73.0374,73.4932,71.7798,72.9491,3085324
2024-01-25,600900,25.4742,25.5479,25.3807,25.4482,6360169
2024-01-25,002594,301.5153,308.5120,299.1214,305.2947,1962488
2024-01-25,000300,3272.9155,3306.2592,3258.4163,3294.9983,3396337
2024-01-26,600519,1707.8958,1719.6757,1703.7039,1716.1748,661533
2024-01-26,000858,107.6800,108.0197,106.0642,106.0910,1714071
2024-01-26,300750,190.6953,192.0197,187.8516,189.5160,5687610
2024-01-26,601318,46.0735,46.2725,45.7501,45.9397,5452953
2024-01-26,600036,36.6662,36.6772,36.3063,36.6028,7270350
2024-01-26,000001,12.2616,12.4460,12.2505,12.2867,4083957
2024-01-26,601166,22.5200,22.6686,22.4080,22.4604,6640145
2024-01-26,600276,72.9541,73.5277,72.4170,72.8601,2674085
2024-01-26,600900,25.4888,25.7181,25.4117,25.6184,4874499
2024-01-26,002594,303.8472,310.2257,303.0672,307.9396,6324535
2024-01-26,000300,3289.1605,3316.3444,3279.9410,3309.6101,6047080
2024-01-29,600519,1721.4389,1721.7085,1707.8409,1717.5217,722775
2024-01-29,000858,106.1002,107.1375,105.2331,107.1259,5066073
2024-01-29,300750,189.5531,192.2265,188.9411,190.8095,4879551
2024-01-29,601318,45.9436,46.5138,45.6165,46.3851,7515641
2024-01-29,600036,36.7887,37.0902,36.7775,37.0245,3732667
2024-01-29,000001,12.2644,12.4244,12.2207,12.3159,6047790
2024-01-29,601166,22.5055,22.6364,22.1523,22.2436,7872383
2024-01-29,600276,73.2207,73.3492,71.8152,73.1933,4462694
2024-01-29,600900,25.6241,26.0580,25.5676,25.8923,3232860
2024-01-29,002594,306.7381,309.6528,301.2421,303.4585,6734762
2024-01-29,000300,3305.9188,3321.1111,3268.4795,3271.7272,1476029
2024-01-30,600519,1717.6215,1740.1651,1713.7041,1732.4556,274287
2024-01-30,000858,107.4578,107.6785,105.8324,107.2927,3924978
2024-01-30,300750,191.3932,194.5184,191.2336,194.4250,5395353
2024-01-30,601318,46.2670,46.6205,45.7077,46.2105,3639772
2024-01-30,600036,36.9132,37.2940,36.9032,37.2694,3648253
2024-01-30,000001,12.3140,12.4422,12.0093,12.1058,2797733
2024-01-30,601166,22.3070,22.5549,21.9872,22.2352,5112873
2024-01-30,600276,73.7501,73.8567,73.0676,73.2386,5296020
2024-01-30,600900,25.8110,25.9650,25.8025,25.9411,6818180
2024-01-30,002594,303.2524,304.7148,302.7926,303.8431,3110923
2024-01-30,000300,3275.7011,3287.0539,3274.6591,3284.0373,1195612
2024-01-31,600519,1734.0148,1736.9708,1722.6229,1727.0368,644050
2024-01-31,000858,106.8023,107.0215,105.9373,106.2718,3701405
2024-01-31,300750,196.0386,196.4189,194.0786,194.3992,5292191
2024-01-31,601318,46.2564,46.5099,45.6970,46.1115,2069964
2024-01-31,600036,37.2084,37.5989,37.0358,37.4864,4634363
2024-01-31,000001,12.1050,12.2297,12.0045,12.2250,5906680
2024-01-31,601166,22.1566,22.6212,22.0138,22.4000,4295507
2024-01-31,600276,73.4683,73.6106,72.0533,72.5426,4125157
2024-01-31,600900,25.8768,25.9217,25.3352,25.5721,4183025
2024-01-31,002594,304.4344,308.3622,300.5736,307.7828,3030192
2024-01-31,000300,3279.1825,3296.6099,3277.4140,3282.3667,4149201
2024-02-01,600519,1729.0849,1736.4579,1727.7958,1728.0054,929807
2024-02-01,000858,106.4719,107.6829,106.1805,107.0692,7882898
2024-02-01,300750,195.3523,196.5668,189.6328,190.2185,5249633
2024-02-01,601318,46.2007,46.5280,45.5300,45.8557,4379154
2024-02-01,600036,37.6093,37.7856,36.7636,37.0883,5702582
2024-02-01,000001,12.2622,12.4214,12.0803,12.0863,2507004
2024-02-01,601166,22.3350,22.6835,22.1810,22.5200,3592266
2024-02-01,600276,72.6432,72.8076,71.7278,72.3229,1435713
2024-02-01,600900,25.6567,25.6743,25.4239,25.4449,2618357
2024-02-01,002594,306.7336,308.5378,299.5682,305.9233,6420344
2024-02-01,000300,3288.1022,3304.6577,3278.0635,3289.5742,3812890
2024-02-02,600519,1729.6403,1739.2274,1717.3274,1720.6271,563160
2024-02-02,000858,106.6680,106.7264,104.4077,105.4133,6350973
2024-02-02,300750,189.5172,192.9726,188.5928,192.6375,5812278
2024-02-02,601318,45.6847,45.8437,44.7218,45.2147,3894938
2024-02-02,600036,37.1137,37.2016,36.8855,36.9751,7142930
2024-02-02,000001,12.1435,12.1971,12.0260,12.0458,3665168
2024-02-02,601166,22.4517,22.7154,22.4372,22.6269,2207462
2024-02-02,600276,72.5044,72.6256,71.9260,72.1526,6953359
2024-02-02,600900,25.5076,25.6174,25.5039,25.5069,5186764
2024-02-02,002594,307.7568,311.9876,300.7031,303.9426,4576680
2024-02-02,000300,3298.3127,3312.4308,3259.6365,3277.1989,2485224
2024-02-05,600519,1714.0176,1739.2217,1701.3761,1722.1487,315080
2024-02-05,000858,105.1870,106.0327,103.2670,104.4297,7610974
2024-02-05,300750,192.1278,195.5776,190.8892,192.8782,4559603
2024-02-05,601318,45.2429,45.5174,44.5453,44.8613,1225925
2024-02-05,600036,37.0320,37.1039,36.4922,36.7306,3546240
2024-02-05,000001,12.0380,12.2283,11.9674,12.1151,1207940
2024-02-05,601166,22.6030,22.7430,22.4634,22.5235,5184903
2024-02-05,600276,72.2119,73.0611,71.7647,72.6518,2605091
2024-02-05,600900,25.4375,25.5936,25.4005,25.5094,6003366
2024-02-05,002594,306.4475,308.6047,302.2708,302.3373,3648683
2024-02-05,000300,3281.6809,3310.9813,3280.4757,3297.2610,7856840
2024-02-06,600519,1725.9947,1726.3583,1719.3925,1720.4989,702059
2024-02-06,000858,104.2608,106.2112,104.0005,106.1054,6651930
2024-02-06,300750,193.5146,194.0678,192.0972,193.2702,6910504
2024-02-06,601318,44.9234,45.3409,44.8618,45.0050,1730240
2024-02-06,600036,36.6375,37.0560,36.6036,36.8136,7080018
2024-02-06,000001,12.1454,12.1546,12.0155,12.1151,7550626
2024-02-06,601166,22.6524,23.1497,22.5490,23.0589,7174536
2024-02-06,600276,72.6111,73.1545,69.0754,69.7651,6554838
2024-02-06,600900,25.4869,25.7180,25.4409,25.5909,3548998
2024-02-06,002594,305.1339,305.8139,297.7044,299.9091,2266575
2024-02-06,000300,3289.8688,3297.1157,3280.7988,3286.1885,7002133
2024-02-07,600519,1721.3348,1730.8174,1698.0481,1730.6598,385782
2024-02-07,000858,105.7369,108.3047,104.5745,107.2583,7555335
2024-02-07,300750,193.5882,196.6148,190.8102,192.6917,5405352
2024-02-07,601318,44.8714,45.3860,44.7925,45.1375,2726695
2024-02-07,600036,36.7293,36.8034,36.1767,36.4607,1717662
2024-02-07,000001,12.1326,12.2339,12.0817,12.2095,1399359
2024-02-07,601166,23.0941,23.1887,22.8293,22.9102,6548345
2024-02-07,600276,69.6521,69.7874,69.1619,69.6840,7610377
2024-02-07,600900,25.5903,25.7798,25.4892,25.5998,3548980
2024-02-07,002594,302.2689,303.0355,293.9387,297.5791,4163539
2024-02-07,000300,3290.2426,3299.9591,3281.6209,3291.5049,6124110
2024-02-08,600519,1734.8367,1744.3176,1728.9012,1734.9973,863078
2024-02-08,000858,107.2144,109.2877,107.1051,109.1276,2801588
2024-02-08,300750,195.2008,198.5389,189.2864,191.3380,5184328
2024-02-08,601318,45.1600,45.8090,44.5678,45.5645,1437232
2024-02-08,600036,36.4778,36.9381,36.2832,36.8480,4553074
2024-02-08,000001,12.2599,12.2929,12.1937,12.2708,3948280
2024-02-08,601166,22.7591,22.8477,22.4719,22.5081,3710134
2024-02-08,600276,69.2580,69.4273,68.8483,69.4235,7272665
2024-02-08,600900,25.7248,25.8359,25.1545,25.3685,6225834
2024-02-08,002594,298.9809,303.6701,289.0760,295.3072,5133712
2024-02-08,000300,3295.3128,3311.0538,3235.4413,3267.4688,2676851
2024-02-09,600519,1745.4868,1747.6369,1709.4931,1712.1166,888180
2024-02-09,000858,109.0761,110.5009,107.3489,107.5280,3389029
2024-02-09,300750,190.7970,198.0507,188.0329,196.0145,6130808
2024-02-09,601318,45.5906,46.5375,45.4047,46.2199,6658835
2024-02-09,600036,36.7245,36.9319,36.3370,36.8636,4062966
2024-02-09,000001,12.2917,12.3753,12.0718,12.1083,5818903
2024-02-09,601166,22.4037,22.8084,22.2819,22.6506,5923214
2024-02-09,600276,68.8815,70.4731,68.3756,69.6825,1720020
2024-02-09,600900,25.2881,25.4925,25.1561,25.3350,2978125
2024-02-09,002594,295.0066,297.8540,291.4919,293.3340,2035871
2024-02-09,000300,3257.0644,3258.7165,3235.0040,3237.5887,4606168
2024-02-12,600519,1719.6909,1719.9988,1707.8438,1708.9232,480804
2024-02-12,000858,107.2539,107.9689,105.3171,105.7448,7966271
2024-02-12,300750,195.0171,197.0155,191.4395,193.6348,7595724
2024-02-12,601318,45.9564,47.2819,45.7952,47.0076,1285955
2024-02-12,600036,36.7888,36.9998,36.4776,36.9965,3018559
2024-02-12,000001,12.1306,12.3396,12.0800,12.3385,2089607
2024-02-12,601166,22.6928,22.7775,22.5679,22.6494,3073064
2024-02-12,600276,69.7024,69.8881,68.3709,68.4899,6739927
2024-02-12,600900,25.3057,25.3059,25.1682,25.2778,3966674
2024-02-12,002594,292.0251,300.6888,291.2545,299.6997,6786424
2024-02-12,000300,3226.5915,3270.8447,3223.2994,3248.8142,6868292
2024-02-13,600519,1705.8509,1719.6405,1693.0942,1715.3654,633095
2024-02-13,000858,106.1570,106.7942,104.1848,104.5039,2641856
2024-02-13,300750,194.2944,196.7937,192.7812,193.0092,2456514
2024-02-13,601318,47.0171,47.2913,46.6988,47.1325,5219078
2024-02-13,600036,37.0029,37.1580,36.5122,36.6385,5484039
2024-02-13,000001,12.3369,12.4599,12.1769,12.3511,6034392
2024-02-13,601166,22.6398,23.1474,22.6081,22.8971,4446206
2024-02-13,600276,68.2828,68.6756,67.4479,68.5758,4822776
2024-02-13,600900,25.3254,25.5644,24.8335,24.9240,5284693
2024-02-13,002594,298.6135,298.7415,292.5368,297.3165,7359054
2024-02-13,000300,3253.3273,3259.4155,3221.3136,3245.8004,6651849
2024-02-14,600519,1716.0260,1721.3759,1685.6988,1699.8314,943785
2024-02-14,000858,104.1575,105.7689,103.7226,105.4286,4807500
2024-02-14,300750,192.6410,195.0680,188.8896,194.5700,4068143
2024-02-14,601318,47.1396,47.6725,46.7225,46.9460,7037667
2024-02-14,600036,36.7975,36.8076,36.3856,36.3940,5432939
2024-02-14,000001,12.3581,12.3734,12.3252,12.3345,5045008
2024-02-14,601166,22.6312,22.8067,22.5979,22.7132,4367448
2024-02-14,600276,68.2735,68.8655,67.3656,68.1198,1775342
2024-02-14,600900,24.9281,24.9541,24.6037,24.6837,2071726
2024-02-14,002594,299.6840,300.4941,290.0565,293.7642,3372245
2024-02-14,000300,3251.2788,3253.6124,3219.8271,3238.9256,3871552
2024-02-15,600519,1703.5199,1722.3429,1698.1509,1716.5465,390464
2024-02-15,000858,105.0854,105.9383,103.9332,105.6120,3177787
2024-02-15,300750,193.8331,197.0112,193.4772,193.5071,7208237
2024-02-15,601318,46.9535,47.5033,46.4265,46.6563,5898547
2024-02-15,600036,36.2762,36.7586,35.9885,36.5038,1409511
2024-02-15,000001,12.2842,12.3143,12.2196,12.3036,3819209
2024-02-15,601166,22.7491,22.7632,21.9808,22.4146,4188051
2024-02-15,600276,68.2020,69.0254,66.7962,67.1427,5568788
2024-02-15,600900,24.6220,24.8092,24.6214,24.7576,6982508
2024-02-15,002594,293.4135,295.0065,284.3402,291.0541,7395837
2024-02-15,000300,3242.7830,3291.8946,3234.2534,3265.4160,2394312
2024-02-16,600519,1715.9866,1734.2475,1703.1114,1704.9200,615989
2024-02-16,000858,105.4518,107.4927,104.7783,106.8996,5921715
2024-02-16,300750,193.0141,197.1316,188.7677,191.4082,1000797
2024-02-16,601318,46.6640,47.9000,46.4854,47.2872,4162697
2024-02-16,600036,36.5111,36.7463,36.2396,36.4998,4662960
2024-02-16,000001,12.3287,12.4300,12.3123,12.3514,6829258
2024-02-16,601166,22.3917,22.4282,22.2876,22.3047,2580130
2024-02-16,600276,67.1305,68.3472,66.7921,67.6984,3654719
2024-02-16,600900,24.7985,25.0640,24.3884,24.5305,3368860
2024-02-16,002594,290.4440,294.7612,287.6924,293.5782,4566845
2024-02-16,000300,3282.5009,3293.0603,3245.5213,3254.1709,4256382
2024-02-19,600519,1710.6381,1713.5759,1696.8022,1708.2093,537835
2024-02-19,000858,106.5881,108.5078,106.3974,107.3282,4779701
2024-02-19,300750,190.7294,196.7656,188.2973,194.3153,7928105
2024-02-19,601318,47.1435,47.8329,46.9152,47.6694,4632186
2024-02-19,600036,36.6247,36.6698,35.7734,36.0049,3267321
2024-02-19,000001,12.4472,12.5284,12.2147,12.2583,3316608
2024-02-19,601166,22.3533,22.5250,21.9700,21.9709,6968251
2024-02-19,600276,67.7795,70.2609,66.7734,69.4268,7977695
2024-02-19,600900,24.5501,24.8372,24.4047,24.6118,5932470
2024-02-19,002594,293.0292,296.4901,281.2272,285.0760,3851387
2024-02-19,000300,3252.7324,3253.5474,3211.9871,3230.3847,2642368
2024-02-20,600519,1709.4386,1710.5632,1699.5720,1710.0712,658417
2024-02-20,000858,107.4969,108.3147,107.4213,107.9979,5573083
2024-02-20,300750,195.1347,195.6903,191.8553,193.2763,3705040
2024-02-20,601318,47.6229,48.2334,47.3454,47.9268,7566089
2024-02-20,600036,36.0884,36.2154,35.9328,35.9549,2817768
2024-02-20,000001,12.3036,12.3676,11.9458,12.0284,7526028
2024-02-20,601166,21.9368,22.1197,21.6646,21.7192,6325051
2024-02-20,600276,69.0086,70.8545,68.2618,70.2415,2100066
2024-02-20,600900,24.6500,24.8454,24.3221,24.4190,2478289
2024-02-20,002594,284.2690,287.1291,283.8713,286.9411,2419137
2024-02-20,000300,3225.6945,3237.6346,3221.8393,3228.7387,6732893
2024-02-21,600519,1707.9684,1708.7318,1697.5766,1706.2458,573521
2024-02-21,000858,107.8306,109.4640,106.2960,107.1957,2023858
2024-02-21,300750,193.4423,194.3725,190.7306,191.0258,5635724
2024-02-21,601318,47.8920,48.1037,46.7446,47.0391,2127197
2024-02-21,600036,35.9659,36.0984,35.5172,35.8921,4633584
2024-02-21,000001,11.9873,12.0082,11.9495,11.9998,7108196
2024-02-21,601166,21.8006,21.8331,21.2787,21.5212,2418321
2024-02-21,600276,70.1279,70.3135,68.0641,68.9818,3529655
2024-02-21,600900,24.3982,24.5567,24.2334,24.2743,4302406
2024-02-21,002594,283.3786,291.4542,280.0062,290.5999,3955797
2024-02-21,000300,3221.9091,3267.0597,3209.3785,3257.3595,2858348
2024-02-22,600519,1708.8725,1733.8185,1708.6925,1712.6805,444573
2024-02-22,000858,107.5795,108.3509,107.4177,107.6147,1670380
2024-02-22,300750,190.6441,195.2073,189.0495,193.9218,1277836
2024-02-22,601318,47.0515,47.2102,46.8163,46.9125,3811880
2024-02-22,600036,36.0188,36.1547,35.1228,35.4425,2406456
2024-02-22,000001,12.0419,12.1001,11.9339,11.9671,3388680
2024-02-22,601166,21.5684,21.8846,21.2546,21.3480,5719681
2024-02-22,600276,68.9090,69.4658,68.1753,68.7181,4572215
2024-02-22,600900,24.2623,24.3342,24.2520,24.3293,1369455
2024-02-22,002594,291.5472,296.3012,291.2380,292.5331,6984025
2024-02-22,000300,3261.0360,3279.1659,3248.6893,3271.9056,5092431
2024-02-23,600519,1718.0234,1744.9628,1717.3430,1727.9078,342107
2024-02-23,000858,107.0309,108.2360,106.2192,107.6990,5817516
2024-02-23,300750,194.6770,194.9867,192.4878,193.0779,3369147
2024-02-23,601318,46.9983,47.0112,46.5365,46.6607,1880554
2024-02-23,600036,35.5658,35.7347,35.3002,35.5873,7502573
2024-02-23,000001,11.9441,12.0185,11.7919,11.8428,7760049
2024-02-23,601166,21.2997,21.5464,20.6957,20.9025,2041203
2024-02-23,600276,68.7646,68.8459,66.0870,66.2923,3326865
2024-02-23,600900,24.4234,24.4538,23.9898,24.0353,2910509
2024-02-23,002594,292.0993,292.2338,287.6807,288.0611,1103292
2024-02-23,000300,3275.3672,3298.0571,3275.1252,3295.0368,7695153
2024-02-26,600519,1718.8330,1738.6089,1703.3456,1734.1780,806984
2024-02-26,000858,107.5369,108.7311,107.4482,107.6760,5076947
2024-02-26,300750,193.2362,199.0459,192.8460,196.3908,6806736
2024-02-26,601318,46.6519,47.0050,46.0738,46.1496,4221829
2024-02-26,600036,35.6711,35.8955,35.2369,35.3758,4895048
2024-02-26,000001,11.8468,12.0206,11.8325,11.9982,5940454
2024-02-26,601166,21.0382,21.1070,21.0153,21.0255,2110452
2024-02-26,600276,66.4865,66.6964,65.6216,65.7934,1785402
2024-02-26,600900,24.1195,24.1907,23.8862,23.9716,6230687
2024-02-26,002594,287.2626,290.9546,284.5899,289.9801,6595455
2024-02-26,000300,3289.1807,3328.1911,3288.1734,3321.1896,4653093
2024-02-27,600519,1737.2762,1747.0831,1717.3913,1718.8919,983218
2024-02-27,000858,107.8057,108.3453,105.8035,106.3882,2088660
2024-02-27,300750,196.4592,196.7336,190.7280,192.0815,2906203
2024-02-27,601318,46.2921,46.4839,45.3319,45.5250,1101468
2024-02-27,600036,35.3226,35.7677,35.1807,35.2556,5239316
2024-02-27,000001,11.9878,12.0425,11.8870,11.9584,4706782
2024-02-27,601166,21.0356,21.1662,20.8132,20.9055,5653014
2024-02-27,600276,66.2712,66.3532,64.3162,64.9369,5235555
2024-02-27,600900,24.0341,24.2308,23.9819,24.2079,4942972
2024-02-27,002594,288.8068,292.5553,286.5247,288.2842,6359586
2024-02-27,000300,3316.9893,3335.7445,3297.5625,3300.7580,4780226
2024-02-28,600519,1714.5942,1726.6505,1708.6605,1718.4750,406252
2024-02-28,000858,106.0099,106.0775,104.1858,105.1219,1447986
2024-02-28,300750,191.7393,195.9996,190.4695,195.7261,4568555
2024-02-28,601318,45.5043,46.2717,44.9898,46.0759,5823570
2024-02-28,600036,35.2501,35.3995,35.0731,35.1436,3877015
2024-02-28,000001,11.9350,12.1643,11.8620,12.1641,4218800
2024-02-28,601166,20.9880,21.4005,20.3127,20.5517,6900116
2024-02-28,600276,65.3914,65.7830,64.4316,64.6365,7681548
2024-02-28,600900,24.2441,24.3339,24.2011,24.3044,7253385
2024-02-28,002594,287.5947,302.6444,287.5454,295.9162,7333722
2024-02-28,000300,3299.3386,3318.2976,3282.0144,3285.9252,5823099
2024-02-29,600519,1720.3395,1723.4394,1707.8060,1721.9162,327349
2024-02-29,000858,105.6597,105.8779,105.2487,105.3360,1434238
2024-02-29,300750,196.1143,197.7780,188.3535,192.1992,7604749
2024-02-29,601318,46.0744,46.7330,45.7928,46.4326,3045364
2024-02-29,600036,35.1190,35.7780,35.0107,35.6084,4235146
2024-02-29,000001,12.1694,12.2753,12.0902,12.2564,5686432
2024-02-29,601166,20.5498,20.6210,20.2170,20.3119,4573767
2024-02-29,600276,64.7575,65.4146,64.1882,64.6539,1995100
2024-02-29,600900,24.3437,24.4098,24.2651,24.4036,3931897
2024-02-29,002594,295.4327,301.9498,295.0625,299.2281,4194569
2024-02-29,000300,3291.2535,3293.3745,3281.6396,3287.4433,5081071
2024-03-01,600519,1724.4159,1740.5820,1718.3744,1718.8874,384957
2024-03-01,000858,104.9040,105.4664,102.7612,103.2072,5071361
2024-03-01,300750,191.1091,192.1084,190.0463,191.8820,1258909
2024-03-01,601318,46.3688,46.8437,46.2222,46.7315,1437040
2024-03-01,600036,35.7541,35.8124,35.3244,35.5648,4297620
2024-03-01,000001,12.2219,12.2442,12.0695,12.1152,2126498
2024-03-01,601166,20.3507,20.4418,20.0941,20.3010,7541360
2024-03-01,600276,64.9059,65.4764,63.6269,65.1584,7695950
2024-03-01,600900,24.3206,24.3461,24.0301,24.1456,4248922
2024-03-01,002594,299.3031,302.8497,299.2920,299.4463,7305538
2024-03-01,000300,3275.8067,3286.7749,3261.7702,3280.4049,4283033
2024-03-04,600519,1724.0807,1728.1281,1696.1572,1705.2057,511446
2024-03-04,000858,103.1991,103.9360,102.1698,102.2299,2226926
2024-03-04,300750,191.1044,195.1060,184.2966,186.5195,4257829
2024-03-04,601318,46.8111,46.8784,46.3943,46.6692,3492589
2024-03-04,600036,35.4028,35.8782,35.3968,35.8729,2461251
2024-03-04,000001,12.0751,12.2461,11.9513,12.2021,7684874
2024-03-04,601166,20.2414,20.4748,20.0980,20.4507,3375156
2024-03-04,600276,65.5100,66.1394,64.4169,64.6534,6097551
2024-03-04,600900,24.1248,24.1447,24.0420,24.1035,3013435
2024-03-04,002594,300.0006,302.7908,293.6571,296.4571,3002331
2024-03-04,000300,3280.0671,3298.2172,3243.6649,3250.0415,7549899
2024-03-05,600519,1697.1063,1700.7995,1687.7148,1692.6361,428434
2024-03-05,000858,102.3784,102.4551,100.1593,101.6998,6254644
2024-03-05,300750,186.8453,187.0358,182.6601,186.0742,6919778
2024-03-05,601318,46.6175,47.2323,46.2508,46.8587,1155087
2024-03-05,600036,35.9762,36.1158,35.7426,36.0007,2770575
2024-03-05,000001,12.1708,12.2602,11.8724,11.9937,6201389
2024-03-05,601166,20.4456,20.5931,20.4103,20.4700,2941187
2024-03-05,600276,64.1804,64.6827,64.0482,64.5614,1840537
2024-03-05,600900,24.0864,24.2285,23.9923,24.2249,3992277
2024-03-05,002594,298.2114,300.9699,294.5855,296.6603,7981011
2024-03-05,000300,3241.3896,3270.5830,3233.7945,3266.4707,3738812
2024-03-06,600519,1694.3685,1703.8681,1664.2874,1672.9372,338801
2024-03-06,000858,101.4244,102.2158,100.6870,100.9551,7306415
2024-03-06,300750,184.5308,190.9784,183.1073,188.0557,4007725
2024-03-06,601318,46.8406,48.0060,46.3835,47.5409,3138983
2024-03-06,600036,35.8166,36.1542,35.7936,36.1021,2906450
2024-03-06,000001,12.0490,12.0848,11.6379,11.7661,1374348
2024-03-06,601166,20.5329,20.6588,20.4853,20.5764,4334572
2024-03-06,600276,65.3687,66.0016,63.7541,63.8146,4421548
2024-03-06,600900,24.1822,24.2602,24.1304,24.1524,3654546
2024-03-06,002594,296.1899,297.6068,295.1136,296.3795,7524767
2024-03-06,000300,3258.9316,3279.0302,3252.2882,3276.8750,6311199
2024-03-07,600519,1666.8885,1692.7530,1661.8655,1686.4382,500650
2024-03-07,000858,101.0644,101.7226,100.2458,100.6213,1146570
2024-03-07,300750,188.0558,189.8065,186.1774,189.0604,7574290
2024-03-07,601318,47.4910,48.3309,46.8897,47.3943,7529565
2024-03-07,600036,36.0241,36.9472,35.8504,36.5958,5369800
2024-03-07,000001,11.7085,12.3706,11.6979,12.1913,3476957
2024-03-07,601166,20.4968,20.9429,20.3024,20.7217,4313269
2024-03-07,600276,63.7426,64.1817,63.4045,63.7388,6956741
2024-03-07,600900,24.1645,24.3701,24.1411,24.2374,5715402
2024-03-07,002594,297.8858,299.7977,293.8054,296.5597,6829800
2024-03-07,000300,3270.6438,3338.2922,3262.0115,3320.4792,6928277
2024-03-08,600519,1690.2141,1700.8184,1677.3524,1681.0730,737167
2024-03-08,000858,100.5516,100.8354,99.3122,99.8898,5859573
2024-03-08,300750,189.4906,190.3868,184.8836,187.3593,2455807
2024-03-08,601318,47.3350,47.3712,47.0312,47.0612,5383682
2024-03-08,600036,36.4792,36.6681,36.4394,36.5330,2656407
2024-03-08,000001,12.1709,12.2437,11.9393,12.0582,1016266
2024-03-08,601166,20.8340,21.0608,20.6544,20.8746,2450741
2024-03-08,600276,63.0725,63.7333,62.0135,62.2002,6757582
2024-03-08,600900,24.2268,24.3109,24.1175,24.1733,7482410
2024-03-08,002594,299.4074,301.0350,294.1060,296.6787,3964064
2024-03-08,000300,3317.4442,3340.3702,3315.7738,3335.3639,3952008
2024-03-11,600519,1685.3697,1687.7175,1678.0027,1679.8274,652900
2024-03-11,000858,100.4750,101.1925,99.8373,100.9315,4710500
2024-03-11,300750,186.8347,191.4046,186.5910,189.9488,6047446
2024-03-11,601318,46.9421,48.6898,46.8746,48.2684,7018094
2024-03-11,600036,36.5343,36.9553,36.4083,36.8011,6982678
2024-03-11,000001,12.0186,12.2053,11.9888,12.1901,2418094
2024-03-11,601166,20.9375,20.9892,20.6965,20.7116,2955563
